CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1732554253.635884,ble-pd-B43A31EF7B45,109,0,-70.0,-80.0,-69.0,,-42.0,2.210645279768462,-2.0583572065222433,0.7318848707695051,,-2.934365034409569,0.22627619774312543,0.15963556824617955,0.5698798548119682,,0.5661239397356649,-4.0951056480407715,3.3558106422424316,0.6079094409942627,-5.323976736966147,4.465921547088598,1.92
1732554254.637289,ble-pd-B43A31EF7B45,110,24,-75.0,-76.0,-69.0,,-40.0,2.271804774202132,-2.0655890204623533,0.6575571100098296,,-2.5522888017784267,0.1938651278026976,0.19507916307512385,0.5269751978073286,,0.9449499310647808,-3.87710165977478,3.5778157711029053,0.7591947317123413,-5.849918973876895,4.464779531207549,1.92
1732554255.642123,ble-pd-B43A31EF7B45,111,31,-76.0,-73.0,-74.0,,-43.0,2.2862652062890443,-1.9742632345710835,1.077860921671661,,-1.2778381824767455,0.16677405503483933,0.18286038025675855,0.7115034326310197,,1.1687770331101548,,,,-6.377662136417502,4.463633604848266,1.92
1732554256.637022,ble-pd-B43A31EF7B45,112,22,-79.0,-81.0,-74.0,-71.0,-47.0,2.3686474314495554,-2.41014747071626,1.144348868814361,3.10411878125907,-0.6151991803836964,0.19714747384622025,0.07420954137441121,0.7359622369774437,0.5349053591642847,0.9364744979833511,-3.7133848667144775,3.8000106811523438,0.8981910943984985,-6.90018739399088,4.462499008498098,1.92
1732554257.636978,ble-pd-B43A31EF7B45,113,8,-75.0,-75.0,-69.0,-69.0,-50.0,2.3331581467631595,-2.4408451959693855,1.1219761851288235,3.1338929222461562,-0.35817394874486647,0.20586414989686092,0.09440157882512155,0.7103809102315513,0.5686686491482004,0.6660526107180381,-3.5874972343444824,4.018887042999268,1.0299811363220215,-7.126674294493378,4.70843477804069,1.92
1732554258.636237,ble-pd-B43A31EF7B45,114,23,-74.0,-72.0,-70.0,-71.0,-55.0,2.4018932692336685,-2.52621708576962,1.2491130987242254,-3.1112762930047673,-0.06468919166691497,0.2134188721191432,0.10334612991891053,0.8873871131353408,0.6267868136169996,0.627323189105638,-3.487380266189575,4.089184761047363,1.1489275693893433,-7.120765123124122,5.146304376502535,1.92
1732554259.637458,ble-pd-B43A31EF7B45,115,23,,-75.0,-68.0,-75.0,-46.0,,-2.5240261031408115,1.440775476055048,-3.058268468351721,0.297282125702104,,0.17142966009446128,0.8104662324222551,0.5941632234215835,0.48735461379917083,-3.4153757095336914,4.159871578216553,1.2416096925735474,-7.114844349363268,5.585033712181841,1.92
1732554260.63796,ble-pd-B43A31EF7B45,116,8,,-84.0,-70.0,-67.0,-46.0,,-2.4818514851699898,1.6342525313526506,-2.940007604353444,0.5219272649614453,,0.17641751114482754,0.7636804841820156,0.5181077701942326,0.49642858894448444,-3.3825488090515137,4.23150873184204,1.311926245689392,-7.1089278274472445,6.023447986159131,1.92
1732554261.636141,ble-pd-B43A31EF7B45,117,33,,-83.0,-68.0,,-48.0,,-2.4588348491328706,1.6609613739250553,,0.671868393828081,,0.19289700216742653,0.7835410745903088,,0.33530463649335407,-3.51095461845398,4.300860404968262,1.3305256366729736,-7.1030250308884595,6.460845211165104,1.92
1732554262.640706,ble-pd-B43A31EF7B45,118,19,,,-63.0,,,,,1.6450681611716804,,,,,0.8473673253815295,,,,,,-6.8407456153455275,6.693687917858544,1.92
1732554263.637874,ble-pd-B43A31EF7B45,119,23,,,-62.0,,,,,2.1226389910179218,,,,,0.6297947874892168,,,,,,-6.3163883820376885,6.71125974244922,1.92
1732554264.63654,ble-pd-B43A31EF7B45,120,17,-70.0,,-66.0,,,3.037591419332237,,2.0166909860035176,,,0.4800971710353178,,0.5941268712727038,,,-3.6915059089660645,4.39945411682129,1.33587110042572,-5.791243430777112,6.72885796439043,1.92
1732554265.636102,ble-pd-B43A31EF7B45,121,12,-73.0,,-63.0,,-54.0,2.9803409127465854,,1.9878153955682243,,1.175661920160838,0.37622346890446257,,0.6061409235822692,,0.5697634249333338,,,,-5.265627321114899,6.746471975401118,1.92
1732554266.641358,ble-pd-B43A31EF7B45,122,17,-69.0,,-62.0,-77.0,-50.0,2.9838328495678974,,1.9770317236822754,-2.5128986171581333,1.7436302232702976,0.4656349080251561,,0.5981020386738106,0.3409344872215542,0.5706021093659848,-3.909022569656372,4.531939506530762,1.3225752115249634,-4.737017041877996,6.7641863245386,1.92
1732554267.639577,ble-pd-B43A31EF7B45,123,3,-69.0,-80.0,,-68.0,-50.0,2.993068692228292,-2.419074386690206,,-2.176058140901331,2.075520401153318,0.41804748171777545,0.4540683333577512,,0.2517562910780812,0.4504141357505837,,,,-4.212107143971807,6.7817766695668,1.92
1732554268.636756,ble-pd-B43A31EF7B45,124,10,-70.0,-75.0,-72.0,-65.0,,2.955590026207607,-1.57780709836453,2.017881419010783,-2.2749683432610373,,0.33622535262402165,0.3478091712594848,0.6236185174471596,0.3341440922321247,,-4.141236305236816,4.678139686584473,1.307836651802063,-3.687744126353234,6.799348687996499,1.92
1732554269.635447,ble-pd-B43A31EF7B45,125,33,-68.0,-80.0,-75.0,,-56.0,2.8921774974917303,-0.9816024288093465,2.085282297775162,,2.2381838789431185,0.189068408494815,0.21876689906218583,0.6404710008251809,,0.4504141357564768,-4.37559986114502,4.805047512054443,1.2884948253631592,-3.1625860289318983,6.816947350480942,1.92
1732554270.636597,ble-pd-B43A31EF7B45,126,27,-63.0,-79.0,-70.0,,-58.0,2.8192793216052094,-0.9365882153262277,0.04155197090796131,,3.12200488177426,0.22124135854427612,0.20667686343776903,0.1054824012320744,,0.47116129642406024,-4.574254989624023,4.9340500831604,1.264844298362732,-2.636134875138212,6.834589344797802,1.92
1732554271.635756,ble-pd-B43A31EF7B45,127,28,-61.0,-82.0,-81.0,,-58.0,2.6752742119813546,-1.0244624112867002,0.02574797405110409,,2.1663246082265557,0.3339867992802419,0.383706884988558,0.18256608431154797,,1.2956076740527458,-4.74941873550415,5.06682300567627,1.2315988540649414,-2.110730681587449,6.852196254251571,1.92
1732554272.636892,ble-pd-B43A31EF7B45,128,19,-59.0,-76.0,-72.0,,-64.0,2.565682469963504,-1.0512861692601418,0.025106152228394994,,2.535814684682571,0.4820277630885435,0.38555428654723234,0.4847939885128088,,0.7751404675350095,,,,-1.5842868896437876,6.869838001864221,1.92
1732554273.637039,ble-pd-B43A31EF7B45,129,18,-67.0,-74.0,-81.0,,,2.526097243520566,-1.1663190157011336,0.007896006315975933,,,0.474713823918318,0.36438508535830144,0.5993668404545165,,,,,,,,
1732554274.638919,ble-pd-B43A31EF7B45,130,16,,,,,-57.0,,,,,2.488076537572921,,,,,0.4605352889402912,,,,,,
