,file_name,ppe_id,anchor,nao_processados_count,total_esperado,nao_processados_loss_percentage
86,CLB_C2P2_data.csv,ble-pd-B43A31EF7B45,4,180,181,0.5524861878453038
87,CLB_C2P2_data.csv,ble-pd-B43A31EF7B45,5,133,181,26.519337016574585
88,CLB_C2P2_data.csv,ble-pd-B43A31EF7B45,6,140,181,22.65193370165746
89,CLB_C2P2_data.csv,ble-pd-B43A31EF7B45,7,115,181,36.46408839779006
90,CLB_C2P3_data.csv,ble-pd-B43A31EF7B45,1,179,181,1.1049723756906076
91,CLB_C2P3_data.csv,ble-pd-B43A31EF7B45,2,168,181,7.18232044198895
92,CLB_C2P3_data.csv,ble-pd-B43A31EF7B45,3,174,181,3.867403314917127
93,CLB_C2P3_data.csv,ble-pd-B43A31EF7B45,5,163,181,9.94475138121547
94,CLB_C2P3_data.csv,ble-pd-B43A31EF7B45,6,106,181,41.43646408839779
95,CLB_C2P3_data.csv,ble-pd-B43A31EF7B45,7,169,181,6.629834254143646
96,CLB_C2P4_data.csv,ble-pd-B43A31EF7B45,1,165,181,8.83977900552486
97,CLB_C2P4_data.csv,ble-pd-B43A31EF7B45,2,178,181,1.6574585635359116
98,CLB_C2P4_data.csv,ble-pd-B43A31EF7B45,3,181,181,0.0
99,CLB_C2P4_data.csv,ble-pd-B43A31EF7B45,4,181,181,0.0
100,CLB_C2P4_data.csv,ble-pd-B43A31EF7B45,5,154,181,14.917127071823206
101,CLB_C2P4_data.csv,ble-pd-B43A31EF7B45,6,45,181,75.13812154696133
102,CLB_C2P4_data.csv,ble-pd-B43A31EF7B45,7,155,181,14.3646408839779
103,CLB_C2P5_data.csv,ble-pd-B43A31EF7B45,1,73,181,59.66850828729282
104,CLB_C2P5_data.csv,ble-pd-B43A31EF7B45,2,177,181,2.209944751381215
105,CLB_C2P5_data.csv,ble-pd-B43A31EF7B45,3,181,181,0.0
106,CLB_C2P5_data.csv,ble-pd-B43A31EF7B45,4,170,181,6.077348066298343
107,CLB_C2P5_data.csv,ble-pd-B43A31EF7B45,6,60,181,66.85082872928176
108,CLB_C2P5_data.csv,ble-pd-B43A31EF7B45,7,173,181,4.41988950276243
109,CLB_C3P1_data.csv,ble-pd-B43A31EF7B45,1,182,181,0.0
110,CLB_C3P1_data.csv,ble-pd-B43A31EF7B45,2,179,181,1.1049723756906076
111,CLB_C3P1_data.csv,ble-pd-B43A31EF7B45,3,174,181,3.867403314917127
112,CLB_C3P1_data.csv,ble-pd-B43A31EF7B45,4,166,181,8.287292817679557
113,CLB_C3P1_data.csv,ble-pd-B43A31EF7B45,5,173,181,4.41988950276243
114,CLB_C3P1_data.csv,ble-pd-B43A31EF7B45,6,159,181,12.154696132596685
115,CLB_C3P1_data.csv,ble-pd-B43A31EF7B45,7,170,181,6.077348066298343
116,CLB_C3P2_data.csv,ble-pd-B43A31EF7B45,1,182,181,0.0
117,CLB_C3P2_data.csv,ble-pd-B43A31EF7B45,2,182,181,0.0
118,CLB_C3P2_data.csv,ble-pd-B43A31EF7B45,3,151,181,16.574585635359114
119,CLB_C3P2_data.csv,ble-pd-B43A31EF7B45,4,182,181,0.0
120,CLB_C3P2_data.csv,ble-pd-B43A31EF7B45,5,147,181,18.784530386740332
121,CLB_C3P2_data.csv,ble-pd-B43A31EF7B45,6,147,181,18.784530386740332
122,CLB_C3P2_data.csv,ble-pd-B43A31EF7B45,7,140,181,22.65193370165746
123,CLB_C3P3_data.csv,ble-pd-B43A31EF7B45,1,171,181,5.524861878453039
124,CLB_C3P3_data.csv,ble-pd-B43A31EF7B45,2,169,181,6.629834254143646
125,CLB_C3P3_data.csv,ble-pd-B43A31EF7B45,3,172,181,4.972375690607735
