CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1734021736.747147,ble-pd-B43A31EF7B26,121,24,-73.0,-72.0,-85.0,-47.0,-54.0,-59.0,2.5155575171904685,-2.3033200899099118,1.383466379925415,2.8836122387938175,-0.022456696010606455,-1.1501864529777743,0.2500117208269975,0.25305922599664565,0.4617626385106673,0.7951399400859309,0.6805550803423488,0.4815811836851094,-6.405877590179443,4.38362455368042,0.45215463638305664,-4.217388356692622,4.468324361343409,1.92
1734021737.749413,ble-pd-B43A31EF7B26,122,19,-68.0,,-79.0,-43.0,-49.0,,2.480360114959545,,1.2772398082609884,2.839234920285391,-0.3878067141754209,,0.40346444435217865,,0.3316239096030691,0.8584510689433029,0.4407429386979034,,-6.12148666381836,4.491051197052002,0.5136653780937195,-3.9077743649268535,4.4689966482806,1.92
1734021738.746644,ble-pd-B43A31EF7B26,123,10,-69.0,,-79.0,-44.0,-54.0,,2.451826474408218,,1.2710452955654639,2.8336300314552103,-0.5930233723187728,,0.36332737764186285,,0.3621251268572602,0.9112259335799944,0.32328638394330894,,-5.858607292175293,4.549177646636963,0.5866668820381165,-3.5997157551141212,4.4696655579060485,1.92
1734021739.747209,ble-pd-B43A31EF7B26,124,20,-68.0,,-77.0,,,,2.358647794188526,,1.1902926586759723,,,,0.22609330515526424,,0.374469810616159,,,,-5.650484085083008,4.506376266479492,0.677380383014679,-3.2906272260498652,4.470336703868607,1.92
1734021740.746809,ble-pd-B43A31EF7B26,125,13,-69.0,,-79.0,,,,2.3353744294223233,,1.1831987964803283,,,,0.2748107772921928,,0.3993339813700067,,,,-5.46240520477295,4.38948631286621,0.7371936440467834,-2.9818367989885246,4.47100720254103,1.92
1734021741.747088,ble-pd-B43A31EF7B26,126,1,-69.0,,-75.0,,-64.0,-57.0,2.367770718818701,,1.1354174254665625,,-0.28306377774826613,-0.08414779877775459,0.26748280659197393,,0.4081562018235986,,0.5232977054115506,0.5917697855080001,,,,-2.6728366193261692,4.4716781566642325,1.92
1734021742.750062,ble-pd-B43A31EF7B26,127,28,-71.0,-68.0,-74.0,,-60.0,-65.0,2.2863104800275758,-2.039595236642635,1.0978785720052417,,-0.17419269224762038,-0.4164002034356015,0.2786834462808451,0.2464043526171875,0.31931474575520924,,0.6384583741772998,0.38668434166050236,-5.19215726852417,4.386126518249512,0.8666263818740845,-2.363003916453599,4.472350918504443,1.92
1734021743.751852,ble-pd-B43A31EF7B26,128,24,-82.0,-68.0,-73.0,,-53.0,,2.2515951099539566,-2.0348106014281986,1.092438532846537,,0.3658526865024269,,0.34470375898088423,0.23578989132899955,0.3105160609877509,,0.4273801957619801,,,,,-2.053536967748337,4.473022886156551,1.92
1734021744.747064,ble-pd-B43A31EF7B26,129,30,-67.0,-75.0,-78.0,-70.0,-54.0,-57.0,2.170129544840651,-2.0028065956603895,1.053754786432591,0.21331094751596774,0.12200906660813053,-0.5233909968526198,0.237232925165659,0.17753214392956657,0.3805545344957448,0.5548467099326346,0.5377637333946289,0.4315753517387655,-4.862616062164307,4.405996322631836,0.952584981918335,-1.7461020552867819,4.473690441503469,1.92
1734021745.747272,ble-pd-B43A31EF7B26,130,35,-80.0,-75.0,-83.0,-74.0,-62.0,-66.0,2.0075456908201854,-1.9352194287777589,0.9462387121683479,0.21043766301588124,-0.4135786355632386,-1.1438013722663314,0.13540066084602562,0.1450865028292381,0.30943388547879724,0.5578788187022307,0.4696887603012844,1.0288769393026191,-4.492865085601807,4.424261093139648,1.0265334844589233,-1.4371238085179048,4.4743613480022155,1.92
1734021746.748615,ble-pd-B43A31EF7B26,131,17,-74.0,-67.0,-80.0,-69.0,-58.0,-58.0,2.0088213449823336,-1.9013481476116407,0.9941492464949824,0.2804620217700977,0.1470360760534127,-0.6934355658771519,0.1464233930517011,0.14461888503133385,0.23388677976927214,0.5181552077511496,0.5883927365939801,0.6725293284828834,-4.158514976501465,4.40234661102295,1.1352897882461548,-1.1595760655320348,4.474964007206962,1.92
1734021747.74808,ble-pd-B43A31EF7B26,132,32,-75.0,-69.0,-82.0,-67.0,-52.0,,1.998896276231826,-1.8216329451247892,0.8848914648778275,-0.027417776054583773,0.4006393847981951,,0.14693105813449744,0.14292062049370394,0.32211665753808155,0.2605547261741873,0.4055760424962061,,-3.8274946212768555,4.39721155166626,1.2075766324996948,-1.4961640531181317,4.47423314970928,1.92
1734021748.752171,ble-pd-B43A31EF7B26,133,10,-76.0,-62.0,,-57.0,-53.0,-54.0,1.9997964246802729,-1.8595112184670408,,0.0341976515577075,0.5129097267396078,-0.653030054692057,0.16376926031117334,0.1598940446747286,,0.33219499120932294,0.46609024933716475,0.604272779403603,-3.538762092590332,4.39638614654541,1.2887405157089233,-1.8343099302056851,4.47349890945504,1.92
1734021749.747533,ble-pd-B43A31EF7B26,134,33,-80.0,-72.0,,-64.0,-50.0,-50.0,2.188080315852221,-1.8996217534349968,,0.06043538093327716,0.6569329135728876,-0.724387605742639,0.18129459133860326,0.15003086113005196,,0.3580926682032031,0.4136185850223857,0.37895373790038095,-3.2986514568328857,4.42873764038086,1.4063012599945068,-2.169516158037247,4.472771052270839,1.92
1734021750.751835,ble-pd-B43A31EF7B26,135,32,-79.0,-84.0,,-64.0,-52.0,-55.0,2.0728927397518957,-1.8531214960636138,,0.06850262850734519,-0.1128767202258284,-0.7673103525749911,0.13719339270094766,0.14769147384949916,,0.3641977319756144,0.38176012437445356,0.2695723828006178,-3.0530073642730713,4.482171058654785,1.5208348035812378,-2.507733093206255,4.47203665772312,1.92
1734021751.747784,ble-pd-B43A31EF7B26,136,30,-73.0,-73.0,,-54.0,-61.0,-54.0,2.024236786636148,-1.934129530101644,,0.1622911726166657,-0.14941764317338752,-0.7906439925428026,0.5190702366121872,0.16028328231280048,,0.6200568723843148,0.36278607054029105,0.3441330561435451,-2.833853244781494,4.523442268371582,1.5439832210540771,-2.843137003946887,4.4713083712959225,1.92
1734021752.752472,ble-pd-B43A31EF7B26,137,15,-70.0,-65.0,,-53.0,-53.0,-57.0,2.1253436974210063,-1.9147398531531041,,0.224579048404202,0.1369418374229295,-1.694730052633688,0.1972819135469988,0.20354496935107905,,0.8158056040917551,0.467444631131652,0.8661612312980781,,,,-3.1814839316250954,4.470573694486199,1.92
