CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1733158849.918303,ble-pd-B43A31EF7B45,1005,31,-74.0,-76.0,-76.0,-60.0,-46.0,2.576617942031587,-1.2215138282413527,1.5123995956760752,1.3575069508837585,0.17890864878314883,0.22114044138371894,0.6068240909809018,0.43974185827366996,0.9447486069594213,0.6728225524358776,-5.561418056488037,4.548152446746826,1.179667592048645,-4.385490199786596,4.467959349825083,1.92
1733158850.919338,ble-pd-B43A31EF7B45,1006,13,-70.0,-77.0,-66.0,-54.0,-45.0,2.5476299661982926,-1.1356625694449045,1.4536705020532117,3.0237381879738625,0.04369770598812963,0.22794796382790905,0.5967085396334266,0.4447571565280208,0.7158069677945333,0.6453128577625248,-5.4135003089904785,4.58540153503418,1.0456368923187256,-3.957626182477269,4.468888401474493,1.92
1733158851.920208,ble-pd-B43A31EF7B45,1007,27,-74.0,-66.0,-81.0,-44.0,-50.0,2.5361341650368567,-0.8365468352935101,1.4682182858238786,2.999551891585981,-0.13576990659341784,0.21717779083973554,0.5085324743633935,0.5427467373884004,1.5233092350815847,0.4501533301615126,-5.442007541656494,4.645090103149414,1.0178073644638062,-3.5298326897378685,4.469817299988877,1.92
1733158852.91698,ble-pd-B43A31EF7B45,1008,20,-85.0,-72.0,-76.0,,-48.0,2.4701133363493564,-0.9469463140699819,1.3654783246585838,,-0.2777040695600294,0.21542431564375691,0.506448251204784,0.5752648996941631,,0.48975386683945427,-5.05119800567627,4.835108280181885,0.9812411069869995,-3.103790770862452,4.470742395186034,1.92
1733158853.919203,ble-pd-B43A31EF7B45,1009,18,-67.0,-67.0,-74.0,,-57.0,2.4241391864513187,-0.8612545786228293,0.9595028522935966,,-0.3720908618917743,0.2246748556244176,0.4218495103585135,0.30263746508740136,,0.9620116015986188,-4.300010681152344,5.309748649597168,1.418257713317871,-2.6754189766496568,4.471672549407642,1.92
1733158854.920678,ble-pd-B43A31EF7B45,1010,12,-69.0,-70.0,-72.0,,-49.0,2.3745713669783277,-0.9005860058138825,0.6611220174450096,,-0.47052364561224547,0.1749745105976817,0.33606476401028984,0.5496842054490296,,0.6591989955390005,-3.6427383422851562,5.804896354675293,0.8730576634407043,-2.2473668938205265,4.472602009417126,1.92
1733158855.919786,ble-pd-B43A31EF7B45,1011,25,-69.0,-66.0,-74.0,,-60.0,2.3691795310353534,-0.8818645159828435,0.5693052778067837,,-0.5542302010000769,0.23741829782228532,0.3214499018696666,0.18280427078154193,,0.6874934253787905,-3.2185611724853516,6.106534481048584,1.3176566362380981,-1.8203265180036103,4.473529272635035,1.92
1733158856.92303,ble-pd-B43A31EF7B45,1012,21,-68.0,-81.0,-70.0,,-51.0,2.2889549989900244,-0.8789036134828934,0.5993920739058449,,0.22079188015035034,0.2512635896316597,0.2607567269428698,0.16310796412299303,,0.513023313085367,-3.377098321914673,4.592775344848633,1.213625192642212,-1.3915183263005444,4.47446037443763,1.92
1733158857.921407,ble-pd-B43A31EF7B45,1013,7,,-62.0,-73.0,-72.0,-55.0,,-0.893038340968489,0.5809113338373492,0.08023172258027217,0.5206814979109962,,0.28813302426347565,0.1504924035917195,0.5801687113673805,0.33710665959162217,-3.344301223754883,4.552918910980225,-4.780920028686523,-1.326675117038429,4.474601173121513,1.92
1733158858.919033,ble-pd-B43A31EF7B45,1014,6,,-65.0,-68.0,-61.0,-54.0,,-0.8992317883995773,0.5839433427384043,0.06249986341030658,0.6551775096669383,,0.2931992554736742,0.23359554645931518,0.5110451002728561,0.2665347862160349,-3.30998706817627,4.514043807983398,-4.234853744506836,-1.766160588114794,4.473646886980876,1.92
1733158859.919952,ble-pd-B43A31EF7B45,1015,23,,-69.0,-74.0,-69.0,-54.0,,-0.8994301939007882,0.5641768284956182,0.23899926675865404,0.30414332950177525,,0.3028338399282811,0.16023597791393795,0.428352683424378,0.4016964936421649,-3.2676608562469482,4.433743000030518,-1.2360862493515015,-2.207096728736915,4.472689450898016,1.92
1733158860.91912,ble-pd-B43A31EF7B45,1016,9,,-69.0,-75.0,-57.0,-54.0,,-0.9315278097809137,0.596670323271784,0.6516760513746076,0.0,,0.28918064525728543,0.10125614767444359,0.6231237021166227,0.47123889799306995,-3.427748680114746,4.59239149093628,0.5191059708595276,-2.6472619395973984,4.471733688789917,1.92
1733158861.92065,ble-pd-B43A31EF7B45,1017,19,,-77.0,-74.0,-58.0,-56.0,,-0.9778303274413583,0.5988495879917959,0.5099822992608327,-0.30882595033341925,,0.4017120843549066,0.14102463288989248,0.5841167811043957,0.4349768331998003,-1.2081007957458496,5.467365741729736,0.216044619679451,-3.088466804307862,4.470775669207281,1.92
1733158862.917688,ble-pd-B43A31EF7B45,1018,19,-75.0,-75.0,-94.0,-58.0,-66.0,0.9511125632793018,-0.9094018679703718,0.7177802370042274,0.4998359218237398,-0.25935341512607574,0.46968407801505346,0.2950833420763644,0.10802492944715146,0.795838287502777,0.338275358682895,-1.5505810976028442,5.515666484832764,0.2288288176059723,-3.5276932429843164,4.469821945522165,1.92
1733158863.920544,ble-pd-B43A31EF7B45,1019,15,-79.0,-69.0,-67.0,-47.0,-51.0,0.9193682157177754,-0.9586892565805774,0.8281155335984283,0.5072472328213213,-0.11959784503733249,0.3862674477976419,0.22164634212229312,0.14192421541660763,0.8441472307284873,0.5031114666697031,-0.7433618903160095,4.807803630828857,1.20010507106781,-3.9694826927197475,4.4688626565883816,1.92
1733158864.919531,ble-pd-B43A31EF7B45,1020,28,-74.0,-80.0,-68.0,,-46.0,0.9347538299673811,-0.9471866643583616,0.9815021607943051,,-0.05984908701471391,0.34707410550910933,0.2781540597904078,0.22892675875229723,,0.505385981541273,0.5632982850074768,4.95304298400879,0.657486617565155,-4.409568167416313,4.4679070676171015,1.92
1733158865.922521,ble-pd-B43A31EF7B45,1021,19,-69.0,-71.0,-75.0,,-46.0,0.9170621845298758,-0.9583462414321751,1.0356841731719673,,0.1791480397352732,0.2555280096166627,0.3454481125055614,0.29666772318787976,,0.499333825662875,0.603708505630493,4.192925453186035,0.697605013847351,-4.851416648344921,4.466947650504679,1.92
1733158866.918969,ble-pd-B43A31EF7B45,1022,33,-72.0,-77.0,-76.0,,-40.0,0.9153162161192198,-1.1646307047280777,1.0309325611550477,,0.3161351304852596,0.2808139917976653,0.259154935415728,0.26909416885428317,,0.5872000985721405,-0.10480288416147232,3.44178056716919,0.836966633796692,-5.290382733027588,4.465994492144754,1.92
1733158867.917495,ble-pd-B43A31EF7B45,1023,27,-79.0,-69.0,-65.0,,-31.0,0.9139739829298199,-1.2461114498595969,1.0564645528417465,,0.4609150419838748,0.329835763378649,0.334796666567735,0.31144826723781954,,0.8534888819886058,-0.613743782043457,2.71262001991272,0.7186740040779114,-5.730264682267081,4.46503934510281,1.92
1733158868.920216,ble-pd-B43A31EF7B45,1024,10,-80.0,-69.0,-71.0,,-30.0,0.9169063896061062,-1.9528391688658322,1.095668148300476,,1.6844554628992752,0.3307953668984318,0.20505155286925048,0.3756187315999328,,1.272104288486489,-0.5796592235565186,2.6761574745178223,0.6763781309127808,-6.171995100809335,4.464080184347666,1.92
1733158869.920709,ble-pd-B43A31EF7B45,1025,29,-75.0,-81.0,-72.0,-78.0,-37.0,0.9428061638393447,-2.051166671579029,1.0466422821093162,3.048278684786725,2.701820783027145,0.34810335069139764,0.1513361429593271,0.30351218034743793,0.2681018084530924,0.9664213798657886,-1.2867872714996338,4.169041633605957,1.5133323669433594,-6.612743134569617,4.463123156714647,1.92
1733158870.921361,ble-pd-B43A31EF7B45,1026,6,,-75.0,-65.0,-65.0,-41.0,,-2.0700217189387358,1.0343105146817042,3.0077879835731602,2.9091685386796886,,0.3688066651371328,0.3517174267382033,0.2907534083285454,0.8241864210570297,-1.2534905672073364,4.13139820098877,1.381562352180481,-7.0535616533366765,4.462165976032507,1.92
1733158871.920646,ble-pd-B43A31EF7B45,1027,27,,-76.0,-74.0,-79.0,-43.0,,-2.1249295758714988,0.9720524662983769,-3.1118185126027074,3.100438086597696,,0.302944660719142,0.34143020136895885,0.2672339674776196,0.5581247524162499,-1.2213894128799438,4.09446620941162,1.3401241302490234,-7.12523485338398,4.815097364247027,1.92
1733158872.919926,ble-pd-B43A31EF7B45,1028,9,,-68.0,-68.0,-78.0,-44.0,,-2.179665392597843,1.0590653959623177,-2.8637652970861107,-2.9229015090885317,,0.1895295015480486,0.289720168404622,0.22199258635351704,0.49598967562118934,-2.3068947792053223,4.205324172973633,1.6519250869750977,-7.11946846571663,5.242386690397701,1.92
1733158873.919658,ble-pd-B43A31EF7B45,1029,16,,-75.0,-66.0,-69.0,-47.0,,-2.2108183852393175,0.9278613027501471,-2.665804011145033,-2.693914525942492,,0.22188657589737507,0.2906245113317856,0.32130406051047117,0.3492787032683259,-2.285684585571289,4.18124008178711,1.7446798086166382,-7.1136994697640885,5.669869290481028,1.92
1733158874.918878,ble-pd-B43A31EF7B45,1030,11,,-68.0,-60.0,-68.0,-51.0,,-2.2803236938970777,1.0968306181162955,-2.639268540359592,-2.5219470265329567,,0.25533473070055024,0.3741049242573045,0.36681312261364035,0.2732977255562743,-2.511091947555542,4.215301990509033,1.1909828186035156,-7.107933428329285,6.097132960799936,1.92
1733158875.922942,ble-pd-B43A31EF7B45,1031,24,-76.0,-70.0,-61.0,-67.0,-50.0,3.04059173661632,-2.258265263220169,1.258106593725423,-2.6437410530942715,-2.391841294886913,0.19241513645769032,0.25581494857936193,0.4253244695278761,0.29382293451145713,0.2738746757001799,-3.033080577850342,4.310949325561523,1.1390786170959473,-7.102139434386816,6.526467911936905,1.92
1733158876.919523,ble-pd-B43A31EF7B45,1032,5,-74.0,-69.0,-59.0,-67.0,-58.0,3.057596552808694,-2.366006640912633,1.0799006367505528,-2.645015109359765,-2.2963122894279064,0.21974586043414213,0.14201747598903078,0.5193047612356824,0.2987539770068206,0.21234119077655958,-3.2477784156799316,4.375980377197266,1.1067708730697632,-6.825120540144276,6.694211532415972,1.92
