CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1732555213.059073,ble-pd-B43A31EF7B26,240,0,-67.0,-70.0,-71.0,,,1.9451984265403404,-2.0369632345373097,1.088315959479094,,,0.6654232889215966,0.48080726965047377,0.2200028887688484,,,-3.6376993656158447,4.41917324066162,0.84992915391922,-4.5302235946922496,4.4676450798845835,1.92
1732555214.058992,ble-pd-B43A31EF7B26,241,23,-69.0,-78.0,-69.0,,,1.9460314633293172,-2.1345289400206897,1.0849633059827934,,,0.7324478630239478,0.575085469215719,0.20700082033962036,,,-3.4628517627716064,4.39475440979004,0.7602667808532715,-4.974834594874728,4.466679664317125,1.92
1732555215.061911,ble-pd-B43A31EF7B26,242,29,-76.0,-71.0,-73.0,,,1.937724531257142,-2.2575635202729334,1.2949876463974943,,,0.7326796911968393,0.4358635300677012,0.10933350693827551,,,-3.3209588527679443,4.361522674560547,0.6929501295089722,-5.420779536106979,4.465711352268349,1.92
1732555216.08456,ble-pd-B43A31EF7B26,243,17,-71.0,-73.0,-77.0,,,1.9797641269606967,-2.1369992882478472,1.9029335274085648,,,0.6946337718639674,0.4494022088118234,0.3134399455485489,,,,,,-5.875497362976566,4.464723991027443,1.92
1732555217.060457,ble-pd-B43A31EF7B26,244,23,-96.0,-73.0,-79.0,-74.0,,1.9917185244618445,-2.397462301811995,1.6757445811360852,-2.9682139424068006,,0.6932507923098891,0.3989111379679294,0.29754453568727474,0.5320763164278072,,-3.2428460121154785,4.291269302368164,0.490971565246582,-6.309427052526501,4.463781768551387,1.92
1732555218.093364,ble-pd-B43A31EF7B26,245,35,-80.0,-75.0,-81.0,-74.0,,2.19254750226472,-2.4021159095007993,1.6592628097818027,-2.9664088518199447,,0.5951492588151852,0.30044578337880706,0.2950647998172747,0.5655185290528001,,-3.2399632930755615,4.223543167114258,0.379826694726944,-6.768706068492277,4.462784503275363,1.92
1732555219.078238,ble-pd-B43A31EF7B26,246,18,-72.0,-78.0,-77.0,-68.0,,2.7503892031592576,-2.3836309083745593,1.8320204717985888,-2.872787287910972,,0.4009085420750024,0.26756501504587327,0.5016532962411235,0.5572545737427161,,-3.2957112789154053,4.185170650482178,0.33348172903060913,-7.129068857192566,4.530997682030821,1.92
1732555220.06656,ble-pd-B43A31EF7B26,247,30,-80.0,-85.0,-74.0,-75.0,,2.771640163393654,-2.308774243822394,1.95452694720667,-2.8540183938125296,,0.3479420297083661,0.21076481571104067,0.684551776346227,0.47985429074390257,,-3.362778425216675,4.155508995056152,0.318380206823349,-7.1237287641063824,4.926698579717067,1.92
1732555221.059409,ble-pd-B43A31EF7B26,248,25,-71.0,-84.0,-68.0,-78.0,,2.810913267356834,-2.3555316293970243,2.039159543488298,-2.864118964878873,,0.2940975729988715,0.17494303536254835,0.5604262321534323,0.6091332513830823,,-3.461300849914551,4.13501787185669,0.3285978138446808,-7.118364210772018,5.324211981793406,1.92
1732555222.061669,ble-pd-B43A31EF7B26,249,32,-80.0,-83.0,-74.0,-71.0,,2.823628796297527,-2.3983579228865883,2.1831018025104267,-2.8041693445284266,,0.33216276696013297,0.15501285322602004,0.7166499248585706,0.4885533732865919,,-3.5808863639831543,4.126561164855957,0.366677075624466,-7.11294880800191,5.725493327058427,1.92
1732555223.064276,ble-pd-B43A31EF7B26,250,21,-71.0,-89.0,-78.0,-80.0,,2.908999620833325,-2.3585950635989423,2.3168691882717987,-2.7737728227945895,,0.22127223456816422,0.14127531957225298,0.7024131317241977,0.48092158584026545,,-3.721869945526123,4.1380839347839355,0.4251594841480255,-7.107531530324332,6.126913602967,1.92
1732555224.074818,ble-pd-B43A31EF7B26,251,28,-72.0,-82.0,-62.0,-78.0,,-3.050745570904465,-2.3911652574145026,2.388735655552023,-2.742189862795122,,0.18728054523126075,0.17603949207284758,0.6382156362770202,0.4733568434743818,,-3.875880002975464,4.16421890258789,0.4666683077812195,-7.102071378321747,6.53151086635854,1.92
1732555225.064508,ble-pd-B43A31EF7B26,252,0,-69.0,-74.0,-61.0,-67.0,,-2.9784529978498284,-2.2262743069417015,2.404199566737677,-2.757337124127165,,0.15003633725504348,0.17669096785450822,0.6045772485482293,0.41501314255076643,,-4.0178022384643555,4.212536334991455,0.514214813709259,-6.809500612071756,6.694734974487091,1.92
1732555226.066245,ble-pd-B43A31EF7B26,253,19,-81.0,-75.0,-59.0,-76.0,,-3.01260111461126,-2.261997683487915,2.379116317694657,-2.7025340625832968,,0.181403647785242,0.18341245355073196,0.6528657520125732,0.4760792598987152,,-4.151336669921875,4.278533935546875,0.558756411075592,-6.329554996314789,6.710818513794719,1.92
1732555227.058064,ble-pd-B43A31EF7B26,254,21,-75.0,-80.0,-60.0,-80.0,,-2.9979955402449385,-2.2201712738296213,2.3342756091565566,-2.5223251421525776,,0.19274022520300493,0.14701774402797954,0.6831536167739354,0.5258934883515657,,-4.259182929992676,4.368643283843994,0.7584679126739502,-5.854361227217251,6.726742813159275,1.92
1732555228.060167,ble-pd-B43A31EF7B26,255,3,-78.0,-83.0,,-69.0,,-2.9728150858221305,-2.216310888671497,,-2.3942196368687143,,0.2530490726949897,0.21219152104126654,,0.4516650967900637,,-4.342763900756836,4.467534065246582,0.8711892366409302,-5.374240255957425,6.742832228835038,1.92
1732555229.05922,ble-pd-B43A31EF7B26,256,13,-70.0,-79.0,,-67.0,,-2.9947342331740274,-2.185259761941718,,-2.3219861859902773,,0.34411966117480264,0.22508042176892304,,0.3725289321032229,,-4.387263298034668,4.552077770233154,0.8577624559402466,-4.895580580554753,6.758872674776341,1.92
1732555230.076313,ble-pd-B43A31EF7B26,257,33,-69.0,-92.0,,-75.0,,-3.054196228728881,-2.1789740359788583,,-2.3255433702582957,,0.42286174459933895,0.320388898491379,,0.3023617280460373,,-4.44537878036499,4.652864933013916,0.798314929008484,-4.408277699492059,6.775202764655234,1.92
1732555231.059235,ble-pd-B43A31EF7B26,258,23,-73.0,-87.0,,-72.0,,3.076919917046091,-2.193737802113931,,-2.051469339836917,,0.3189917708940099,0.30423156673689555,,0.3298860971232515,,-4.506639003753662,4.798901557922363,0.8178356885910034,-3.9373466022768513,6.790984216896024,1.92
1732555232.059664,ble-pd-B43A31EF7B26,259,32,-75.0,-73.0,,-69.0,,3.012895926543932,-1.9906644453023912,,-1.9990121237392444,,0.32536890986128636,0.2631175027359273,,0.3492963802807259,,,,,-3.458027666841575,6.807046755412611,1.92
1732555233.067449,ble-pd-B43A31EF7B26,260,11,-75.0,-69.0,-75.0,-68.0,,2.951758270031201,-1.9986976044145062,1.074258463665111,-1.9018297802947814,,0.25809003716434614,0.22126895555107207,0.227356159499423,0.3087251850232135,,-4.564083099365234,4.98550844192505,0.8546075224876404,-2.9751843732668783,6.823227399295325,1.92
1732555234.059649,ble-pd-B43A31EF7B26,261,27,-72.0,,-68.0,,,2.8611639213333215,,1.0281588788797302,,,0.1346940409850435,,0.2743932768570524,,,,,,-2.4998080619655454,6.839157815862775,1.92
1732555235.063145,ble-pd-B43A31EF7B26,262,19,-62.0,-75.0,-70.0,,,2.8217166466348496,-1.6894244407074952,0.9878484736719639,,,0.1778462471353846,0.17853971763848442,0.20693777000081273,,,,,,-2.019019685745386,6.855269597059883,1.92
1732555236.060272,ble-pd-B43A31EF7B26,263,6,-57.0,-85.0,-73.0,,,2.7993556808581084,-1.6360369824410583,0.8842834652009625,,,0.2610259059500495,0.10770352751547092,0.2091297346702729,,,,,,-1.5412827827430036,6.871279119818049,1.92
1732555237.062124,ble-pd-B43A31EF7B26,264,13,,-77.0,-72.0,,,,-1.577313481456484,0.7810441613312777,,,,0.14173885940473813,0.24321143885202104,,,,,,,,
1732555238.0652,ble-pd-B43A31EF7B26,265,35,,,-76.0,,,,,0.7387158789655583,,,,,0.3020610238694537,,,,,,,,
